"Region Name (GO)","ONS LACode","ONS LA Name","CP","S Ref E","S Ref N","Road","A-Junction","A Ref E","A Ref N","B-Junction","B Ref E","B Ref N","RCat","iDir","Year","dCount","Hour","PC","2WMV","CAR","BUS","LGV","HGVR2","HGVR3","HGVR4","HGVA3","HGVA5","HGVA6","HGV","AMV"
"South West","E06000023","Bristol, City of","56033","360660","174600","M32","A4320","360230","174350","2","361150","175250","TM","W","2010","2010-06-15 00:00:00","18","0","80","2975","25","198","21","4","0","3","10","6","44","3322"
"South West","E06000023","Bristol, City of","56033","360660","174600","M32","A4320","360230","174350","2","361150","175250","TM","E","2012","2012-09-28 00:00:00","7","0","29","2787","28","452","184","26","19","0","11","24","264","3560"
"South West","E06000023","Bristol, City of","56033","360660","174600","M32","A4320","360230","174350","2","361150","175250","TM","E","2012","2012-09-28 00:00:00","8","0","33","2709","28","409","92","13","4","0","8","27","144","3323"
"South West","E06000023","Bristol, City of","56033","360660","174600","M32","A4320","360230","174350","2","361150","175250","TM","E","2012","2012-09-28 00:00:00","9","0","8","1722","30","432","58","11","10","5","20","18","122","2314"
"South West","E06000023","Bristol, City of","56033","360660","174600","M32","A4320","360230","174350","2","361150","175250","TM","E","2012","2012-09-28 00:00:00","10","0","34","2111","19","292","69","6","10","3","25","14","127","2583"
"South West","E06000023","Bristol, City of","56033","360660","174600","M32","A4320","360230","174350","2","361150","175250","TM","E","2012","2012-09-28 00:00:00","11","0","17","2284","25","326","61","15","16","3","24","10","129","2781"
"South West","E06000023","Bristol, City of","56033","360660","174600","M32","A4320","360230","174350","2","361150","175250","TM","E","2012","2012-09-28 00:00:00","12","0","15","2274","12","458","71","6","12","0","21","15","125","2884"
"South West","E06000023","Bristol, City of","56033","360660","174600","M32","A4320","360230","174350","2","361150","175250","TM","E","2012","2012-09-28 00:00:00","13","0","20","2313","23","466","95","22","12","4","11","16","160","2982"
"South West","E06000023","Bristol, City of","56033","360660","174600","M32","A4320","360230","174350","2","361150","175250","TM","E","2012","2012-09-28 00:00:00","14","0","21","2623","23","412","95","18","16","1","6","23","159","3238"
"South West","E06000023","Bristol, City of","56033","360660","174600","M32","A4320","360230","174350","2","361150","175250","TM","E","2012","2012-09-28 00:00:00","15","0","34","2779","15","461","41","5","6","2","19","9","82","3371"
